ItemID,Participant,Block,TrialOrder,Response,RT,Session,Item_Pinyin,ASCII,logRT,Ph,NB
83,1,4,542,0,562,1,tvn3,Tyn3,6.33150184989369,2.1357,3
83,22,7,1034,0,1504,1,tvn3,Tyn3,7.31588350450979,2.1357,3
83,20,10,1480,1,336,1,tvn3,Tyn3,5.8171111599632,2.1357,3
83,8,10,1512,0,586,1,tvn3,Tyn3,6.37331978957701,2.1357,3
83,2,10,1462,0,1276,1,tvn3,Tyn3,7.15148546390474,2.1357,3
84,22,3,339,0,2748,1,zhun4,Zun4,7.91862865334224,3.1128,22
84,20,5,785,1,246,1,zhun4,Zun4,5.50533153593236,3.1128,22
84,8,2,174,1,1532,1,zhun4,Zun4,7.33432935030054,3.1128,22
84,1,7,995,0,1801,1,zhun4,Zun4,7.49609734517596,3.1128,22
84,2,2,167,0,1795,1,zhun4,Zun4,7.49276030092238,3.1128,22
85,1,4,579,0,353,1,mue2,mu^2,5.8664680569333,1.6833,6
85,20,1,76,1,680,1,mue2,mu^2,6.52209279817015,1.6833,6
85,8,9,1281,0,915,1,mue2,mu^2,6.81892406527552,1.6833,6
85,22,5,683,0,2099,1,mue2,mu^2,7.64921631982063,1.6833,6
85,2,10,1496,0,1180,1,mue2,mu^2,7.07326971745971,1.6833,6
86,20,1,115,1,265,1,qu3,qu3,5.57972982598622,2.7903,28
86,22,5,717,0,2241,1,qu3,qu3,7.71467747380093,2.7903,28
86,2,4,508,0,2677,1,qu3,qu3,7.89245204352035,2.7903,28
86,1,3,417,0,678,1,qu3,qu3,6.5191472879404,2.7903,28
86,8,1,30,1,1920,1,qu3,qu3,7.56008046502183,2.7903,28
87,22,4,601,0,1607,1,tv3,Ty3,7.38212436573751,1.6827,7
87,8,3,353,0,2398,1,tv3,Ty3,7.78239033558746,1.6827,7
87,1,10,1539,0,553,1,tv3,Ty3,6.31535800152233,1.6827,7
87,20,1,130,1,234,1,tv3,Ty3,5.4553211153577,1.6827,7
87,2,7,1073,0,3385,1,tv3,Ty3,8.12710918534638,1.6827,7
88,8,6,950,1,713,1,tvi2,Tyei2,6.5694814204143,2.2203,0
88,20,8,1165,1,244,1,tvi2,Tyei2,5.4971682252932,2.2203,0
88,22,5,741,0,2153,1,tvi2,Tyei2,7.67461749736436,2.2203,0
88,1,2,244,0,942,1,tvi2,Tyei2,6.84800527457636,2.2203,0
88,2,2,260,0,1435,1,tvi2,Tyei2,7.26892012819372,2.2203,0
89,8,7,1035,1,482,1,lio4,lio4,6.1779441140506,2.5095,8
89,2,10,1585,0,1002,1,lio4,lio4,6.90975328164481,2.5095,8
89,22,8,1183,1,1614,1,lio4,lio4,7.38647084882989,2.5095,8
90,2,2,185,1,3737,1,ve1,y^1,8.22603842948548,2.4496,19
90,8,4,597,0,1133,1,ve1,y^1,7.03262426102801,2.4496,19
90,1,2,199,0,850,1,ve1,y^1,6.74523634948436,2.4496,19
90,22,8,1212,0,1294,1,ve1,y^1,7.16549347506085,2.4496,19
91,1,4,515,0,493,1,gve2,ky^2,6.20050917404269,2.3226,3
91,22,3,436,0,2416,1,gve2,ky^2,7.78986855905471,2.3226,3
91,20,1,42,1,1108,1,gve2,ky^2,7.01031186730723,2.3226,3
91,2,3,440,0,1197,1,gve2,ky^2,7.08757370555797,2.3226,3
91,8,1,43,0,1074,1,gve2,ky^2,6.97914527506881,2.3226,3
92,22,8,1208,0,752,1,pen3,P^n3,6.62273632394984,3.3921,20
92,1,4,524,0,753,1,pen3,P^n3,6.62406522779989,3.3921,20
92,2,2,172,0,1962,1,pen3,P^n3,7.58171964012531,3.3921,20
92,8,7,1087,0,1190,1,pen3,P^n3,7.08170858610557,3.3921,20
92,20,1,105,1,1293,1,pen3,P^n3,7.16472037877186,3.3921,20
93,22,2,233,0,1768,1,tei1,Tei1,7.47760424319759,2.3132,16
93,8,3,477,0,1829,1,tei1,Tei1,7.51152464839087,2.3132,16
93,1,3,395,0,1345,1,tei1,Tei1,7.20414929203594,2.3132,16
94,2,1,80,0,2226,1,shio4,Sio4,7.70796153183549,1.5089,2
94,22,1,3,0,1213,1,shio4,Sio4,7.10085190894405,1.5089,2
94,8,6,859,0,995,1,shio4,Sio4,6.90274273715859,1.5089,2
94,1,6,881,0,621,1,shio4,Sio4,6.43133108193348,1.5089,2
95,8,1,135,1,2268,1,riu2,riou2,7.72665366484764,1.9946,1
95,22,3,440,1,1909,1,riu2,riou2,7.55433482372575,1.9946,1
95,20,8,1204,1,474,1,riu2,riou2,6.16120732169508,1.9946,1
95,1,3,321,0,870,1,riu2,riou2,6.76849321164863,1.9946,1
95,2,9,1378,0,760,1,riu2,riou2,6.63331843328038,1.9946,1
96,1,10,1568,0,547,1,gvn2,kyn2,6.30444880242198,2.1357,4
96,2,1,78,0,2241,1,gvn2,kyn2,7.71467747380093,2.1357,4
96,8,10,1449,0,490,1,gvn2,kyn2,6.19440539110467,2.1357,4
96,22,2,252,0,1661,1,gvn2,kyn2,7.41517510961329,2.1357,4
96,20,6,825,1,521,1,gvn2,kyn2,6.25575004175337,2.1357,4
97,1,5,749,0,645,1,jve3,jye3,6.46925031679577,2.3226,4
97,22,8,1223,0,1261,1,jve3,jye3,7.13966033596492,2.3226,4
97,2,6,884,0,2070,1,jve3,jye3,7.63530388625941,2.3226,4
97,20,2,262,1,346,1,jve3,jye3,5.84643877505772,2.3226,4
97,8,2,315,0,2941,1,jve3,jye3,7.986504938554,2.3226,4
98,20,4,512,1,995,1,chiao2,ziau2,6.90274273715859,1.9391,12
98,8,9,1333,0,1138,1,chiao2,ziau2,7.03702761468628,1.9391,12
98,22,2,193,1,3054,1,chiao2,ziau2,8.02420748577858,1.9391,12
98,2,5,799,0,791,1,chiao2,ziau2,6.67329796776765,1.9391,12
98,1,3,322,0,939,1,chiao2,ziau2,6.84481547920826,1.9391,12
99,2,9,1428,0,1374,1,fvan1,fy[n1,7.22548147278229,2.6506,3
99,1,10,1463,0,470,1,fvan1,fy[n1,6.1527326947041,2.6506,3
99,22,7,1064,0,1799,1,fvan1,fy[n1,7.49498623395053,2.6506,3
99,8,10,1441,1,553,1,fvan1,fy[n1,6.31535800152233,2.6506,3
100,2,2,305,0,1046,1,die3,ti[3,6.95272864462487,2.6116,14
100,1,6,803,0,1208,1,die3,ti[3,7.09672137849476,2.6116,14
100,8,5,718,0,3949,1,die3,ti[3,8.28121766128665,2.6116,14
100,22,7,1006,0,1841,1,die3,ti[3,7.51806418123308,2.6116,14
101,8,3,454,0,2921,1,zhve1,Zy^1,7.97968130238774,2.3226,3
101,22,6,845,0,1673,1,zhve1,Zy^1,7.42237370098682,2.3226,3
101,20,2,167,1,226,1,zhve1,Zy^1,5.42053499927229,2.3226,3
101,2,9,1427,0,808,1,zhve1,Zy^1,6.69456205852109,2.3226,3
101,1,5,688,0,503,1,zhve1,Zy^1,6.22059017009974,2.3226,3
102,8,1,93,0,1459,1,ciei3,Ciei3,7.28550654852279,1.7577,0
102,22,2,237,0,1731,1,ciei3,Ciei3,7.45645455517621,1.7577,0
102,2,3,351,0,1823,1,ciei3,Ciei3,7.50823877467866,1.7577,0
102,1,1,148,0,563,1,ciei3,Ciei3,6.33327962813969,1.7577,0
103,2,9,1412,0,875,1,lai3,lai3,6.77422388635761,2.2897,24
103,22,9,1373,0,1778,1,lai3,lai3,7.48324441607385,2.2897,24
103,1,5,772,0,579,1,lai3,lai3,6.361302477573,2.2897,24
103,8,2,282,1,1184,1,lai3,lai3,7.07665381544395,2.2897,24
104,20,5,772,1,251,1,rai4,rai4,5.52545293913178,2.243,24
104,8,5,673,0,1898,1,rai4,rai4,7.54855597916987,2.243,24
104,22,3,407,0,2686,1,rai4,rai4,7.89580837708318,2.243,24
104,2,8,1170,0,753,1,rai4,rai4,6.62406522779989,2.243,24
104,1,9,1320,0,603,1,rai4,rai4,6.40191719672719,2.243,24
105,2,1,133,0,960,1,hve3,hye3,6.86693328446188,2.3226,3
105,22,9,1370,0,830,1,hve3,hye3,6.72142570079064,2.3226,3
105,1,1,64,0,1800,1,hve3,hye3,7.49554194388426,2.3226,3
105,8,8,1212,0,464,1,hve3,hye3,6.13988455222626,2.3226,3
106,8,7,1053,1,868,1,giong2,kioN2,6.76619171466035,2.9172,5
106,22,4,630,0,1381,1,giong2,kioN2,7.23056315340929,2.9172,5
106,1,3,328,0,655,1,giong2,kioN2,6.48463523563525,2.9172,5
106,2,8,1224,0,932,1,giong2,kioN2,6.83733281468559,2.9172,5
107,2,2,252,1,954,1,xao1,xau1,6.86066367144829,1.8318,22
107,22,4,624,0,2193,1,xao1,xau1,7.69302574841789,1.8318,22
107,1,6,851,0,854,1,xao1,xau1,6.74993119378857,1.8318,22
107,8,5,710,1,1662,1,xao1,xau1,7.41577697541539,1.8318,22
108,22,7,1010,0,1764,1,se1,se1,7.47533923656674,3.0155,20
108,8,10,1525,0,434,1,se1,se1,6.07304453410041,3.0155,20
108,2,10,1531,0,667,1,se1,se1,6.50279004591562,3.0155,20
108,1,10,1562,0,672,1,se1,se1,6.51025834052315,3.0155,20
109,8,7,969,0,681,1,liei1,liei1,6.52356230614951,2.5583,2
109,22,3,430,0,2765,1,liei1,liei1,7.92479591395644,2.5583,2
109,2,9,1375,0,873,1,liei1,liei1,6.7719355558396,2.5583,2
109,1,1,112,0,765,1,liei1,liei1,6.63987583382654,2.5583,2
110,1,1,37,0,1390,1,hve2,hye2,7.23705902612474,2.3226,3
110,8,1,36,1,1575,1,hve2,hye2,7.36201055125973,2.3226,3
110,22,2,236,0,2676,1,hve2,hye2,7.89207842124812,2.3226,3
110,2,8,1186,0,830,1,hve2,hye2,6.72142570079064,2.3226,3
111,8,8,1231,1,1412,1,zua2,cua2,7.25276241805319,2.39,13
111,1,10,1511,1,1452,1,zua2,cua2,7.28069719538474,2.39,13
111,22,6,815,0,1192,1,zua2,cua2,7.0833878476253,2.39,13
111,2,4,567,0,959,1,zua2,cua2,6.86589107488344,2.39,13
112,22,2,242,0,974,1,rvou2,ryou2,6.88141130364254,1.712,1
112,20,6,959,1,230,1,rvou2,ryou2,5.4380793089232,1.712,1
112,8,6,913,0,931,1,rvou2,ryou2,6.83625927727707,1.712,1
112,2,4,592,0,758,1,rvou2,ryou2,6.63068338564237,1.712,1
112,1,2,253,0,667,1,rvou2,ryou2,6.50279004591562,1.712,1
113,8,7,1047,0,268,1,kiu4,Kiou4,5.59098698051086,1.8922,1
113,20,6,851,1,230,1,kiu4,Kiou4,5.4380793089232,1.8922,1
113,2,3,389,0,1936,1,kiu4,Kiou4,7.56837926783652,1.8922,1
113,1,4,497,0,751,1,kiu4,Kiou4,6.62140565176413,1.8922,1
113,22,4,574,0,2423,1,kiu4,Kiou4,7.79276172081653,1.8922,1
114,2,8,1247,0,715,1,gin4,kin4,6.57228254269401,2.0185,12
114,1,10,1517,0,391,1,gin4,kin4,5.96870755998537,2.0185,12
114,8,9,1401,0,968,1,gin4,kin4,6.87523208727658,2.0185,12
114,22,9,1326,0,734,1,gin4,kin4,6.59850902861452,2.0185,12
115,2,3,433,0,2613,1,zhvou4,Zyou4,7.86825426552061,1.7638,1
115,20,7,1003,1,264,1,zhvou4,Zyou4,5.57594910314632,1.7638,1
115,22,9,1327,0,467,1,zhvou4,Zyou4,6.1463292576689,1.7638,1
115,8,9,1300,1,752,1,zhvou4,Zyou4,6.62273632394984,1.7638,1
116,8,9,1306,0,1057,1,siu2,siou2,6.96318998587024,1.8922,1
116,22,4,510,1,1003,1,siu2,siou2,6.91075078796194,1.8922,1
116,2,4,603,0,804,1,siu2,siou2,6.68959926917897,1.8922,1
116,1,7,1113,0,544,1,siu2,siou2,6.29894924685594,1.8922,1
117,22,3,379,0,2534,1,hio1,hio1,7.83755436088108,1.5089,2
117,1,10,1528,0,256,1,hio1,hio1,5.54517744447956,1.5089,2
117,8,10,1569,1,561,1,hio1,hio1,6.3297209055227,1.5089,2
117,2,5,777,0,886,1,hio1,hio1,6.78671695060508,1.5089,2
118,1,6,862,0,1457,1,giang4,kiaN4,7.2841348061952,2.7792,8
118,22,5,707,0,1834,1,giang4,kiaN4,7.51425465281641,2.7792,8
118,2,6,844,0,772,1,giang4,kiaN4,6.64898455002478,2.7792,8
118,8,2,298,1,1452,1,giang4,kiaN4,7.28069719538474,2.7792,8
119,22,9,1365,0,1268,1,xvai3,xyai3,7.14519613499717,1.8462,0
119,2,5,642,0,970,1,xvai3,xyai3,6.87729607149743,1.8462,0
119,8,6,947,1,722,1,xvai3,xyai3,6.58202513889283,1.8462,0
119,1,1,57,0,1768,1,xvai3,xyai3,7.47760424319759,1.8462,0
120,8,2,172,0,1399,1,zvan1,cy[n1,7.24351297466548,2.6506,4
120,2,5,703,0,1499,1,zvan1,cy[n1,7.3125534981026,2.6506,4
120,1,3,416,0,985,1,zvan1,cy[n1,6.89264164117209,2.6506,4
120,22,5,753,0,1588,1,zvan1,cy[n1,7.37023064180708,2.6506,4
121,2,10,1545,1,1866,1,din4,tin4,7.53155238140729,2.8857,16
121,1,3,419,1,1157,1,din4,tin4,7.05358572719368,2.8857,16
121,20,1,96,1,575,1,din4,tin4,6.35437004079735,2.8857,16
121,22,8,1177,0,2744,1,din4,tin4,7.91717198884578,2.8857,16
121,8,6,849,1,1696,1,din4,tin4,7.43602781635185,2.8857,16
122,20,10,1484,1,236,1,dua1,tua1,5.46383180502561,2.2863,13
122,8,2,247,1,1890,1,dua1,tua1,7.54433210805369,2.2863,13
122,2,5,762,0,1612,1,dua1,tua1,7.38523092306657,2.2863,13
122,1,1,131,0,848,1,dua1,tua1,6.7428806357919,2.2863,13
122,22,9,1281,0,1138,1,dua1,tua1,7.03702761468628,2.2863,13
123,2,1,2,0,1557,1,tia1,Tia1,7.350516171834,2.499,11
123,8,2,258,1,2316,1,tia1,Tia1,7.74759683869289,2.499,11
123,22,10,1445,0,443,1,tia1,Tia1,6.09356977004514,2.499,11
123,1,7,1111,0,1019,1,tia1,Tia1,6.92657703322272,2.499,11
124,8,3,358,0,1932,1,lie2,li[2,7.56631101477246,2.7451,17
124,2,4,522,0,363,1,lie2,li[2,5.89440283426485,2.7451,17
124,22,10,1598,0,856,1,lie2,li[2,6.75227037614174,2.7451,17
124,20,4,558,1,326,1,lie2,li[2,5.78689738136671,2.7451,17
124,1,3,323,1,1841,1,lie2,li[2,7.51806418123308,2.7451,17
125,2,6,889,0,784,1,lvi3,lyei3,6.66440902035041,4.6218,1
125,1,2,222,0,723,1,lvi3,lyei3,6.58340922215876,4.6218,1
125,8,7,1007,0,445,1,lvi3,lyei3,6.09807428216624,4.6218,1
125,22,7,1023,0,1555,1,lvi3,lyei3,7.34923082461333,4.6218,1
126,8,5,722,0,747,1,rvang1,ryaN1,6.61606518513282,2.6299,1
126,1,7,1089,0,579,1,rvang1,ryaN1,6.361302477573,2.6299,1
126,2,4,606,0,781,1,rvang1,ryaN1,6.66057514983969,2.6299,1
126,22,9,1316,0,690,1,rvang1,ryaN1,6.5366915975913,2.6299,1
127,1,8,1159,0,973,1,vang3,yaN3,6.880384082186,2.8667,23
127,20,2,261,1,308,1,vang3,yaN3,5.73009978297357,2.8667,23
127,2,4,573,0,659,1,vang3,yaN3,6.49072353450251,2.8667,23
127,8,5,731,0,774,1,vang3,yaN3,6.65157187358973,2.8667,23
127,22,9,1285,0,835,1,vang3,yaN3,6.72743172485086,2.8667,23
128,8,10,1515,0,1375,1,pio3,Pio3,7.22620901010067,2.5292,6
128,2,4,585,0,831,1,pio3,Pio3,6.72262979485545,2.5292,6
128,1,4,575,0,351,1,pio3,Pio3,5.86078622346587,2.5292,6
128,22,7,1030,0,963,1,pio3,Pio3,6.87005341179813,2.5292,6
129,8,5,798,0,1537,1,nue2,nue2,7.3375877435386,0.8466,8
129,2,6,813,0,527,1,nue2,nue2,6.26720054854136,0.8466,8
129,22,7,1039,0,1578,1,nue2,nue2,7.36391350140582,0.8466,8
130,1,3,361,0,1261,1,zhiong4,ZioN4,7.13966033596492,2.9172,5
130,2,7,1099,0,2075,1,zhiong4,ZioN4,7.6377164326648,2.9172,5
130,22,1,159,0,3161,1,zhiong4,ZioN4,8.05864371221562,2.9172,5
130,8,6,935,0,621,1,zhiong4,ZioN4,6.43133108193348,2.9172,5
131,8,1,80,1,1741,1,zhiao1,Ziau1,7.46221493976819,1.9391,12
131,22,9,1406,0,566,1,zhiao1,Ziau1,6.33859407820318,1.9391,12
131,1,6,960,0,740,1,zhiao1,Ziau1,6.60665018619822,1.9391,12
131,2,4,582,0,1557,1,zhiao1,Ziau1,7.350516171834,1.9391,12
132,1,5,766,0,536,1,zvo1,cyo1,6.2841341610708,1.3483,1
132,2,7,1035,0,1532,1,zvo1,cyo1,7.33432935030054,1.3483,1
132,22,10,1566,0,699,1,zvo1,cyo1,6.54965074223381,1.3483,1
132,8,5,749,0,682,1,zvo1,cyo1,6.52502965784346,1.3483,1
133,20,5,776,1,264,1,siei3,siei3,5.57594910314632,1.7577,0
133,2,2,225,0,993,1,siei3,siei3,6.90073066404517,1.7577,0
133,8,10,1573,0,452,1,siei3,siei3,6.11368217983223,1.7577,0
133,1,4,557,0,829,1,siei3,siei3,6.7202201551353,1.7577,0
133,22,1,12,1,3669,1,siei3,siei3,8.20767442435528,1.7577,0
134,1,2,191,0,763,1,ko4,Ko4,6.63725803128446,2.8684,13
134,22,1,150,1,1902,1,ko4,Ko4,7.55066124310534,2.8684,13
134,2,3,472,0,959,1,ko4,Ko4,6.86589107488344,2.8684,13
135,22,7,1021,0,2850,1,xiu2,xiou2,7.9550742732627,3.5441,3
135,20,9,1307,1,236,1,xiu2,xiou2,5.46383180502561,3.5441,3
135,1,7,1044,1,1471,1,xiu2,xiou2,7.29369772060144,3.5441,3
135,2,3,369,1,1755,1,xiu2,xiou2,7.47022413589997,3.5441,3
135,8,10,1520,1,1256,1,xiu2,xiou2,7.13568734702814,3.5441,3
136,20,9,1395,1,278,1,fie4,fi[4,5.62762111369064,1.7444,11
136,2,9,1380,0,862,1,fie4,fi[4,6.75925527066369,1.7444,11
136,8,4,629,1,1373,1,fie4,fi[4,7.22475340576797,1.7444,11
136,1,1,151,0,562,1,fie4,fi[4,6.33150184989369,1.7444,11
136,22,8,1143,0,1173,1,fie4,fi[4,7.06731984865348,1.7444,11
137,22,4,544,0,1566,1,tiang1,TiaN1,7.35627987655075,3.3878,10
137,2,5,656,0,1210,1,tiang1,TiaN1,7.09837563859079,3.3878,10
137,20,1,30,1,1977,1,tiang1,TiaN1,7.58933582317062,3.3878,10
137,8,8,1188,1,528,1,tiang1,TiaN1,6.26909628370626,3.3878,10
137,1,10,1584,0,390,1,tiang1,TiaN1,5.96614673912369,3.3878,10
138,22,1,66,0,3094,1,pve1,Pye1,8.03722003113301,2.3226,3
138,8,5,644,0,506,1,pve1,Pye1,6.22653666928747,2.3226,3
138,1,4,485,0,347,1,pve1,Pye1,5.84932477994686,2.3226,3
138,2,5,727,0,966,1,pve1,Pye1,6.87316383421252,2.3226,3
139,22,1,88,0,2376,1,chua4,zua4,7.77317368048254,2.6884,14
139,8,6,922,1,657,1,chua4,zua4,6.48768401848461,2.6884,14
139,1,1,144,0,945,1,chua4,zua4,6.85118492749374,2.6884,14
139,20,3,406,1,231,1,chua4,zua4,5.44241771052179,2.6884,14
139,2,3,405,0,1573,1,chua4,zua4,7.36073990305828,2.6884,14
140,8,9,1326,1,1166,1,zo2,co2,7.06133436691044,2.9313,14
140,2,3,356,0,1507,1,zo2,co2,7.3178761986265,2.9313,14
140,1,3,429,0,1378,1,zo2,co2,7.2283884515736,2.9313,14
140,22,10,1446,0,690,1,zo2,co2,6.5366915975913,2.9313,14
141,22,4,490,0,2998,1,kao2,Kau2,8.00570067866254,2.4848,24
141,2,5,771,0,721,1,kao2,Kau2,6.58063913728495,2.4848,24
141,8,4,503,1,2100,1,kao2,Kau2,7.64969262371151,2.4848,24
141,1,4,502,0,760,1,kao2,Kau2,6.63331843328038,2.4848,24
142,8,8,1138,0,768,1,zhv2,Zy2,6.64378973314767,1.6827,7
142,2,8,1156,0,725,1,zhv2,Zy2,6.58617165485467,1.6827,7
142,1,8,1193,0,635,1,zhv2,Zy2,6.45362499889269,1.6827,7
142,22,8,1211,0,896,1,zhv2,Zy2,6.79794041297493,1.6827,7
143,1,3,436,0,1624,1,luai1,luai1,7.39264752072162,2.2736,9
143,22,10,1458,0,813,1,luai1,luai1,6.70073110954781,2.2736,9
143,2,3,358,0,1069,1,luai1,luai1,6.97447891102505,2.2736,9
143,8,10,1598,0,1354,1,luai1,luai1,7.21081845347222,2.2736,9
144,8,2,281,1,3025,1,si4,si4,8.01466637046494,1.8696,19
144,22,6,915,0,1403,1,si4,si4,7.24636808010246,1.8696,19
144,2,8,1216,0,1073,1,si4,si4,6.9782137426307,1.8696,19
145,8,5,686,0,882,1,rio3,rio3,6.78219205600679,1.6369,3
145,2,10,1573,0,1799,1,rio3,rio3,7.49498623395053,1.6369,3
145,22,10,1508,0,806,1,rio3,rio3,6.69208374250663,1.6369,3
145,1,4,565,0,960,1,rio3,rio3,6.86693328446188,1.6369,3
146,8,5,720,0,1111,1,cve2,Cye2,7.01301578963963,2.3226,3
146,22,1,130,0,1705,1,cve2,Cye2,7.44132038971762,2.3226,3
146,2,1,28,0,1035,1,cve2,Cye2,6.94215670569947,2.3226,3
146,1,5,700,0,468,1,cve2,Cye2,6.14846829591765,2.3226,3
147,20,4,531,1,279,1,kuao3,Kuau3,5.63121178182137,2.7431,5
147,1,5,778,0,1546,1,kuao3,Kuau3,7.34342622914737,2.7431,5
147,8,7,1003,1,380,1,kuao3,Kuau3,5.94017125272043,2.7431,5
147,2,5,756,1,1209,1,kuao3,Kuau3,7.09754885061479,2.7431,5
147,22,1,55,0,2407,1,kuao3,Kuau3,7.78613643778307,2.7431,5
148,1,9,1404,0,2490,1,fvi4,fyei4,7.82003798945875,2.2203,1
148,22,4,506,0,1489,1,fvi4,fyei4,7.30586003268401,2.2203,1
148,8,5,774,1,950,1,fvi4,fyei4,6.85646198459459,2.2203,1
148,2,6,804,0,893,1,fvi4,fyei4,6.7945865808765,2.2203,1
149,8,10,1457,0,879,1,bvi2,pyei2,6.77878489768518,2.2203,1
149,1,3,410,0,596,1,bvi2,pyei2,6.39024066706535,2.2203,1
149,22,8,1164,0,730,1,bvi2,pyei2,6.59304453414244,2.2203,1
149,2,9,1339,0,1445,1,bvi2,pyei2,7.27586460054653,2.2203,1
150,1,8,1242,0,365,1,dve4,tye4,5.89989735358249,2.3226,4
150,2,10,1575,0,1031,1,dve4,tye4,6.93828448401696,2.3226,4
150,20,6,850,1,237,1,dve4,tye4,5.46806014113513,2.3226,4
150,22,2,229,0,1977,1,dve4,tye4,7.58933582317062,2.3226,4
150,8,10,1478,0,832,1,dve4,tye4,6.72383244082121,2.3226,4
151,1,5,658,0,963,1,jua2,jua2,6.87005341179813,2.3702,12
151,22,3,438,0,2252,1,jua2,jua2,7.71957398925958,2.3702,12
151,8,7,1102,0,1278,1,jua2,jua2,7.15305163493748,2.3702,12
151,2,9,1320,0,1472,1,jua2,jua2,7.29437729928882,2.3702,12
152,8,9,1302,0,911,1,jang2,jaN2,6.81454289725996,2.8819,23
152,1,3,337,0,1074,1,jang2,jaN2,6.97914527506881,2.8819,23
152,2,7,1008,0,1184,1,jang2,jaN2,7.07665381544395,2.8819,23
152,22,6,938,0,1234,1,jang2,jaN2,7.11801620446533,2.8819,23
153,1,7,1026,0,1179,1,song2,soN2,7.07242190053737,2.6762,7
153,20,1,20,1,618,1,song2,soN2,6.42648845745769,2.6762,7
153,2,5,648,1,1115,1,song2,soN2,7.01660968389422,2.6762,7
153,22,8,1134,0,1884,1,song2,soN2,7.54115245513631,2.6762,7
153,8,7,1116,1,945,1,song2,soN2,6.85118492749374,2.6762,7
154,1,9,1410,0,315,1,ruang3,ruaN3,5.75257263882563,3.3225,9
154,8,1,63,1,1670,1,ruang3,ruaN3,7.4205789054108,3.3225,9
154,22,7,986,0,1582,1,ruang3,ruaN3,7.3664451483276,3.3225,9
154,2,10,1553,0,2351,1,ruang3,ruaN3,7.76259604854007,3.3225,9
155,1,4,510,0,1391,1,cian3,Ci[n3,7.23777819192344,2.7481,13
155,8,3,448,1,1915,1,cian3,Ci[n3,7.55747290161475,2.7481,13
155,2,8,1211,0,1258,1,cian3,Ci[n3,7.13727843726039,2.7481,13
155,22,6,866,0,994,1,cian3,Ci[n3,6.90173720665657,2.7481,13
156,1,5,664,0,609,1,zhi4,Zi4,6.4118182677099,1.8696,19
156,22,2,319,0,1767,1,zhi4,Zi4,7.4770384723197,1.8696,19
156,8,9,1402,1,1012,1,zhi4,Zi4,6.91968384984741,1.8696,19
156,2,6,945,0,941,1,zhi4,Zi4,6.84694313958538,1.8696,19
157,1,2,171,0,842,1,miei1,miei1,6.73578001424233,2.6571,2
157,2,8,1175,0,469,1,miei1,miei1,6.15060276844628,2.6571,2
157,8,7,1068,1,1897,1,miei1,miei1,7.54802896993501,2.6571,2
158,2,9,1307,0,1067,1,tuao2,Tuau2,6.97260625130175,2.4022,3
158,20,4,542,1,269,1,tuao2,Tuau2,5.59471137960184,2.4022,3
158,1,3,368,0,1054,1,tuao2,Tuau2,6.96034772910131,2.4022,3
158,8,10,1514,1,1714,1,tuao2,Tuau2,7.44658509915773,2.4022,3
158,22,6,887,0,1423,1,tuao2,Tuau2,7.26052259808985,2.4022,3
159,22,4,500,0,1050,1,xvou1,xyou1,6.95654544315157,1.7638,0
159,8,2,278,1,1907,1,xvou1,xyou1,7.55328660560042,1.7638,0
159,2,2,279,0,1266,1,xvou1,xyou1,7.14361760270412,1.7638,0
159,1,8,1277,0,477,1,xvou1,xyou1,6.16751649088834,1.7638,0
160,8,8,1193,1,659,1,yai1,iai1,6.49072353450251,1.538,22
160,2,9,1333,1,1165,1,yai1,iai1,7.0604763659998,1.538,22
160,1,10,1551,0,816,1,yai1,iai1,6.70441435496411,1.538,22
160,22,5,716,0,2245,1,yai1,iai1,7.71646080017636,1.538,22
161,8,2,208,0,3235,1,ziai1,ciai1,8.081784206935,1.9437,2
161,1,7,965,0,731,1,ziai1,ciai1,6.59441345974978,1.9437,2
161,20,10,1468,1,890,1,ziai1,ciai1,6.79122146272619,1.9437,2
161,2,1,58,0,1376,1,ziai1,ciai1,7.22693601849329,1.9437,2
161,22,9,1363,0,950,1,ziai1,ciai1,6.85646198459459,1.9437,2
162,22,8,1147,1,2519,1,shve3,Sye3,7.83161727635261,2.3226,3
162,2,8,1132,0,747,1,shve3,Sye3,6.61606518513282,2.3226,3
162,1,5,697,0,1008,1,shve3,Sye3,6.91572344863131,2.3226,3
162,8,4,600,0,1481,1,shve3,Sye3,7.3004728142678,2.3226,3
163,2,9,1290,1,1221,1,ke2,Ke2,7.1074254741107,2.88,19
163,22,3,420,0,1523,1,ke2,Ke2,7.32843735289516,2.88,19
163,1,5,677,0,1172,1,ke2,Ke2,7.06646697013696,2.88,19
163,8,3,351,0,2652,1,ke2,Ke2,7.88306935130575,2.88,19
164,2,3,464,0,1064,1,zve4,cye4,6.96979066990159,2.3226,3
164,8,6,932,0,719,1,zve4,cye4,6.57786135772105,2.3226,3
164,1,3,375,0,831,1,zve4,cye4,6.72262979485545,2.3226,3
164,22,10,1529,0,433,1,zve4,cye4,6.07073772800249,2.3226,3
165,8,1,96,1,1564,1,dai2,tai2,7.35500192110526,2.4253,24
165,2,2,289,0,954,1,dai2,tai2,6.86066367144829,2.4253,24
165,22,7,1048,0,2112,1,dai2,tai2,7.65539064482615,2.4253,24
165,1,8,1194,1,1950,1,dai2,tai2,7.57558465155779,2.4253,24
166,2,6,831,0,1231,1,kiei4,Kiei4,7.11558212618445,1.7577,0
166,20,4,505,1,579,1,kiei4,Kiei4,6.361302477573,1.7577,0
