ItemID,Participant,Block,TrialOrder,Response,RT,Session,Item_Pinyin,ASCII,logRT
100,2,2,305,0,1046,1,die3,ti[3,6.95272864462487
100,1,6,803,0,1208,1,die3,ti[3,7.09672137849476
100,8,5,718,0,3949,1,die3,ti[3,8.28121766128665
100,22,7,1006,0,1841,1,die3,ti[3,7.51806418123308
101,8,3,454,0,2921,1,zhve1,Zy^1,7.97968130238774
101,22,6,845,0,1673,1,zhve1,Zy^1,7.42237370098682
101,20,2,167,1,226,1,zhve1,Zy^1,5.42053499927229
101,2,9,1427,0,808,1,zhve1,Zy^1,6.69456205852109
101,1,5,688,0,503,1,zhve1,Zy^1,6.22059017009974
102,8,1,93,0,1459,1,ciei3,Ciei3,7.28550654852279
102,22,2,237,0,1731,1,ciei3,Ciei3,7.45645455517621
102,2,3,351,0,1823,1,ciei3,Ciei3,7.50823877467866
102,1,1,148,0,563,1,ciei3,Ciei3,6.33327962813969
103,2,9,1412,0,875,1,lai3,lai3,6.77422388635761
103,22,9,1373,0,1778,1,lai3,lai3,7.48324441607385
103,1,5,772,0,579,1,lai3,lai3,6.361302477573
103,8,2,282,1,1184,1,lai3,lai3,7.07665381544395
104,20,5,772,1,251,1,rai4,rai4,5.52545293913178
104,8,5,673,0,1898,1,rai4,rai4,7.54855597916987
104,22,3,407,0,2686,1,rai4,rai4,7.89580837708318
104,2,8,1170,0,753,1,rai4,rai4,6.62406522779989
104,1,9,1320,0,603,1,rai4,rai4,6.40191719672719
105,2,1,133,0,960,1,hve3,hye3,6.86693328446188
105,22,9,1370,0,830,1,hve3,hye3,6.72142570079064
105,1,1,64,0,1800,1,hve3,hye3,7.49554194388426
105,8,8,1212,0,464,1,hve3,hye3,6.13988455222626
106,8,7,1053,1,868,1,giong2,kioN2,6.76619171466035
106,22,4,630,0,1381,1,giong2,kioN2,7.23056315340929
106,1,3,328,0,655,1,giong2,kioN2,6.48463523563525
106,2,8,1224,0,932,1,giong2,kioN2,6.83733281468559
107,2,2,252,1,954,1,xao1,xau1,6.86066367144829
107,22,4,624,0,2193,1,xao1,xau1,7.69302574841789
107,1,6,851,0,854,1,xao1,xau1,6.74993119378857
107,8,5,710,1,1662,1,xao1,xau1,7.41577697541539
108,22,7,1010,0,1764,1,se1,se1,7.47533923656674
108,8,10,1525,0,434,1,se1,se1,6.07304453410041
108,2,10,1531,0,667,1,se1,se1,6.50279004591562
108,1,10,1562,0,672,1,se1,se1,6.51025834052315
109,8,7,969,0,681,1,liei1,liei1,6.52356230614951
109,22,3,430,0,2765,1,liei1,liei1,7.92479591395644
109,2,9,1375,0,873,1,liei1,liei1,6.7719355558396
109,1,1,112,0,765,1,liei1,liei1,6.63987583382654
110,1,1,37,0,1390,1,hve2,hye2,7.23705902612474
110,8,1,36,1,1575,1,hve2,hye2,7.36201055125973
110,22,2,236,0,2676,1,hve2,hye2,7.89207842124812
110,2,8,1186,0,830,1,hve2,hye2,6.72142570079064
111,8,8,1231,1,1412,1,zua2,cua2,7.25276241805319
111,1,10,1511,1,1452,1,zua2,cua2,7.28069719538474
111,22,6,815,0,1192,1,zua2,cua2,7.0833878476253
111,2,4,567,0,959,1,zua2,cua2,6.86589107488344
112,22,2,242,0,974,1,rvou2,ryou2,6.88141130364254
112,20,6,959,1,230,1,rvou2,ryou2,5.4380793089232
112,8,6,913,0,931,1,rvou2,ryou2,6.83625927727707
112,2,4,592,0,758,1,rvou2,ryou2,6.63068338564237
112,1,2,253,0,667,1,rvou2,ryou2,6.50279004591562
113,8,7,1047,0,268,1,kiu4,Kiou4,5.59098698051086
113,20,6,851,1,230,1,kiu4,Kiou4,5.4380793089232
113,2,3,389,0,1936,1,kiu4,Kiou4,7.56837926783652
113,1,4,497,0,751,1,kiu4,Kiou4,6.62140565176413
113,22,4,574,0,2423,1,kiu4,Kiou4,7.79276172081653
114,2,8,1247,0,715,1,gin4,kin4,6.57228254269401
114,1,10,1517,0,391,1,gin4,kin4,5.96870755998537
114,8,9,1401,0,968,1,gin4,kin4,6.87523208727658
114,22,9,1326,0,734,1,gin4,kin4,6.59850902861452
115,2,3,433,0,2613,1,zhvou4,Zyou4,7.86825426552061
115,20,7,1003,1,264,1,zhvou4,Zyou4,5.57594910314632
115,22,9,1327,0,467,1,zhvou4,Zyou4,6.1463292576689
115,8,9,1300,1,752,1,zhvou4,Zyou4,6.62273632394984
116,8,9,1306,0,1057,1,siu2,siou2,6.96318998587024
116,22,4,510,1,1003,1,siu2,siou2,6.91075078796194
116,2,4,603,0,804,1,siu2,siou2,6.68959926917897
116,1,7,1113,0,544,1,siu2,siou2,6.29894924685594
117,22,3,379,0,2534,1,hio1,hio1,7.83755436088108
117,1,10,1528,0,256,1,hio1,hio1,5.54517744447956
117,8,10,1569,1,561,1,hio1,hio1,6.3297209055227
117,2,5,777,0,886,1,hio1,hio1,6.78671695060508
118,1,6,862,0,1457,1,giang4,kiaN4,7.2841348061952
118,22,5,707,0,1834,1,giang4,kiaN4,7.51425465281641
118,2,6,844,0,772,1,giang4,kiaN4,6.64898455002478
118,8,2,298,1,1452,1,giang4,kiaN4,7.28069719538474
119,22,9,1365,0,1268,1,xvai3,xyai3,7.14519613499717
119,2,5,642,0,970,1,xvai3,xyai3,6.87729607149743
119,8,6,947,1,722,1,xvai3,xyai3,6.58202513889283
119,1,1,57,0,1768,1,xvai3,xyai3,7.47760424319759
120,8,2,172,0,1399,1,zvan1,cy[n1,7.24351297466548
120,2,5,703,0,1499,1,zvan1,cy[n1,7.3125534981026
120,1,3,416,0,985,1,zvan1,cy[n1,6.89264164117209
120,22,5,753,0,1588,1,zvan1,cy[n1,7.37023064180708
121,2,10,1545,1,1866,1,din4,tin4,7.53155238140729
121,1,3,419,1,1157,1,din4,tin4,7.05358572719368
121,20,1,96,1,575,1,din4,tin4,6.35437004079735
121,22,8,1177,0,2744,1,din4,tin4,7.91717198884578
121,8,6,849,1,1696,1,din4,tin4,7.43602781635185
122,20,10,1484,1,236,1,dua1,tua1,5.46383180502561
122,8,2,247,1,1890,1,dua1,tua1,7.54433210805369
122,2,5,762,0,1612,1,dua1,tua1,7.38523092306657
122,1,1,131,0,848,1,dua1,tua1,6.7428806357919
122,22,9,1281,0,1138,1,dua1,tua1,7.03702761468628
123,2,1,2,0,1557,1,tia1,Tia1,7.350516171834
123,8,2,258,1,2316,1,tia1,Tia1,7.74759683869289
123,22,10,1445,0,443,1,tia1,Tia1,6.09356977004514
123,1,7,1111,0,1019,1,tia1,Tia1,6.92657703322272
124,8,3,358,0,1932,1,lie2,li[2,7.56631101477246
124,2,4,522,0,363,1,lie2,li[2,5.89440283426485
124,22,10,1598,0,856,1,lie2,li[2,6.75227037614174
124,20,4,558,1,326,1,lie2,li[2,5.78689738136671
124,1,3,323,1,1841,1,lie2,li[2,7.51806418123308
125,2,6,889,0,784,1,lvi3,lyei3,6.66440902035041
125,1,2,222,0,723,1,lvi3,lyei3,6.58340922215876
125,8,7,1007,0,445,1,lvi3,lyei3,6.09807428216624
125,22,7,1023,0,1555,1,lvi3,lyei3,7.34923082461333
126,8,5,722,0,747,1,rvang1,ryaN1,6.61606518513282
126,1,7,1089,0,579,1,rvang1,ryaN1,6.361302477573
126,2,4,606,0,781,1,rvang1,ryaN1,6.66057514983969
126,22,9,1316,0,690,1,rvang1,ryaN1,6.5366915975913
127,1,8,1159,0,973,1,vang3,yaN3,6.880384082186
127,20,2,261,1,308,1,vang3,yaN3,5.73009978297357
127,2,4,573,0,659,1,vang3,yaN3,6.49072353450251
127,8,5,731,0,774,1,vang3,yaN3,6.65157187358973
127,22,9,1285,0,835,1,vang3,yaN3,6.72743172485086
128,8,10,1515,0,1375,1,pio3,Pio3,7.22620901010067
128,2,4,585,0,831,1,pio3,Pio3,6.72262979485545
128,1,4,575,0,351,1,pio3,Pio3,5.86078622346587
128,22,7,1030,0,963,1,pio3,Pio3,6.87005341179813
129,8,5,798,0,1537,1,nue2,nue2,7.3375877435386
129,2,6,813,0,527,1,nue2,nue2,6.26720054854136
129,22,7,1039,0,1578,1,nue2,nue2,7.36391350140582
130,1,3,361,0,1261,1,zhiong4,ZioN4,7.13966033596492
130,2,7,1099,0,2075,1,zhiong4,ZioN4,7.6377164326648
130,22,1,159,0,3161,1,zhiong4,ZioN4,8.05864371221562
130,8,6,935,0,621,1,zhiong4,ZioN4,6.43133108193348
131,8,1,80,1,1741,1,zhiao1,Ziau1,7.46221493976819
131,22,9,1406,0,566,1,zhiao1,Ziau1,6.33859407820318
131,1,6,960,0,740,1,zhiao1,Ziau1,6.60665018619822
131,2,4,582,0,1557,1,zhiao1,Ziau1,7.350516171834
132,1,5,766,0,536,1,zvo1,cyo1,6.2841341610708
132,2,7,1035,0,1532,1,zvo1,cyo1,7.33432935030054
132,22,10,1566,0,699,1,zvo1,cyo1,6.54965074223381
132,8,5,749,0,682,1,zvo1,cyo1,6.52502965784346
133,20,5,776,1,264,1,siei3,siei3,5.57594910314632
133,2,2,225,0,993,1,siei3,siei3,6.90073066404517
133,8,10,1573,0,452,1,siei3,siei3,6.11368217983223
133,1,4,557,0,829,1,siei3,siei3,6.7202201551353
133,22,1,12,1,3669,1,siei3,siei3,8.20767442435528
134,1,2,191,0,763,1,ko4,Ko4,6.63725803128446
134,22,1,150,1,1902,1,ko4,Ko4,7.55066124310534
134,2,3,472,0,959,1,ko4,Ko4,6.86589107488344
135,22,7,1021,0,2850,1,xiu2,xiou2,7.9550742732627
135,20,9,1307,1,236,1,xiu2,xiou2,5.46383180502561
135,1,7,1044,1,1471,1,xiu2,xiou2,7.29369772060144
135,2,3,369,1,1755,1,xiu2,xiou2,7.47022413589997
135,8,10,1520,1,1256,1,xiu2,xiou2,7.13568734702814
136,20,9,1395,1,278,1,fie4,fi[4,5.62762111369064
136,2,9,1380,0,862,1,fie4,fi[4,6.75925527066369
136,8,4,629,1,1373,1,fie4,fi[4,7.22475340576797
136,1,1,151,0,562,1,fie4,fi[4,6.33150184989369
136,22,8,1143,0,1173,1,fie4,fi[4,7.06731984865348
137,22,4,544,0,1566,1,tiang1,TiaN1,7.35627987655075
137,2,5,656,0,1210,1,tiang1,TiaN1,7.09837563859079
137,20,1,30,1,1977,1,tiang1,TiaN1,7.58933582317062
137,8,8,1188,1,528,1,tiang1,TiaN1,6.26909628370626
137,1,10,1584,0,390,1,tiang1,TiaN1,5.96614673912369
138,22,1,66,0,3094,1,pve1,Pye1,8.03722003113301
138,8,5,644,0,506,1,pve1,Pye1,6.22653666928747
138,1,4,485,0,347,1,pve1,Pye1,5.84932477994686
138,2,5,727,0,966,1,pve1,Pye1,6.87316383421252
139,22,1,88,0,2376,1,chua4,zua4,7.77317368048254
139,8,6,922,1,657,1,chua4,zua4,6.48768401848461
139,1,1,144,0,945,1,chua4,zua4,6.85118492749374
139,20,3,406,1,231,1,chua4,zua4,5.44241771052179
139,2,3,405,0,1573,1,chua4,zua4,7.36073990305828
140,8,9,1326,1,1166,1,zo2,co2,7.06133436691044
140,2,3,356,0,1507,1,zo2,co2,7.3178761986265
140,1,3,429,0,1378,1,zo2,co2,7.2283884515736
140,22,10,1446,0,690,1,zo2,co2,6.5366915975913
141,22,4,490,0,2998,1,kao2,Kau2,8.00570067866254
141,2,5,771,0,721,1,kao2,Kau2,6.58063913728495
141,8,4,503,1,2100,1,kao2,Kau2,7.64969262371151
141,1,4,502,0,760,1,kao2,Kau2,6.63331843328038
142,8,8,1138,0,768,1,zhv2,Zy2,6.64378973314767
142,2,8,1156,0,725,1,zhv2,Zy2,6.58617165485467
142,1,8,1193,0,635,1,zhv2,Zy2,6.45362499889269
142,22,8,1211,0,896,1,zhv2,Zy2,6.79794041297493
143,1,3,436,0,1624,1,luai1,luai1,7.39264752072162
143,22,10,1458,0,813,1,luai1,luai1,6.70073110954781
143,2,3,358,0,1069,1,luai1,luai1,6.97447891102505
143,8,10,1598,0,1354,1,luai1,luai1,7.21081845347222
144,8,2,281,1,3025,1,si4,si4,8.01466637046494
144,22,6,915,0,1403,1,si4,si4,7.24636808010246
144,2,8,1216,0,1073,1,si4,si4,6.9782137426307
145,8,5,686,0,882,1,rio3,rio3,6.78219205600679
145,2,10,1573,0,1799,1,rio3,rio3,7.49498623395053
145,22,10,1508,0,806,1,rio3,rio3,6.69208374250663
145,1,4,565,0,960,1,rio3,rio3,6.86693328446188
146,8,5,720,0,1111,1,cve2,Cye2,7.01301578963963
146,22,1,130,0,1705,1,cve2,Cye2,7.44132038971762
146,2,1,28,0,1035,1,cve2,Cye2,6.94215670569947
146,1,5,700,0,468,1,cve2,Cye2,6.14846829591765
147,20,4,531,1,279,1,kuao3,Kuau3,5.63121178182137
147,1,5,778,0,1546,1,kuao3,Kuau3,7.34342622914737
147,8,7,1003,1,380,1,kuao3,Kuau3,5.94017125272043
147,2,5,756,1,1209,1,kuao3,Kuau3,7.09754885061479
147,22,1,55,0,2407,1,kuao3,Kuau3,7.78613643778307
148,1,9,1404,0,2490,1,fvi4,fyei4,7.82003798945875
148,22,4,506,0,1489,1,fvi4,fyei4,7.30586003268401
148,8,5,774,1,950,1,fvi4,fyei4,6.85646198459459
148,2,6,804,0,893,1,fvi4,fyei4,6.7945865808765
149,8,10,1457,0,879,1,bvi2,pyei2,6.77878489768518
149,1,3,410,0,596,1,bvi2,pyei2,6.39024066706535
149,22,8,1164,0,730,1,bvi2,pyei2,6.59304453414244
149,2,9,1339,0,1445,1,bvi2,pyei2,7.27586460054653
150,1,8,1242,0,365,1,dve4,tye4,5.89989735358249
150,2,10,1575,0,1031,1,dve4,tye4,6.93828448401696
150,20,6,850,1,237,1,dve4,tye4,5.46806014113513
150,22,2,229,0,1977,1,dve4,tye4,7.58933582317062
150,8,10,1478,0,832,1,dve4,tye4,6.72383244082121
151,1,5,658,0,963,1,jua2,jua2,6.87005341179813
151,22,3,438,0,2252,1,jua2,jua2,7.71957398925958
151,8,7,1102,0,1278,1,jua2,jua2,7.15305163493748
151,2,9,1320,0,1472,1,jua2,jua2,7.29437729928882
152,8,9,1302,0,911,1,jang2,jaN2,6.81454289725996
152,1,3,337,0,1074,1,jang2,jaN2,6.97914527506881
152,2,7,1008,0,1184,1,jang2,jaN2,7.07665381544395
152,22,6,938,0,1234,1,jang2,jaN2,7.11801620446533
153,1,7,1026,0,1179,1,song2,soN2,7.07242190053737
153,20,1,20,1,618,1,song2,soN2,6.42648845745769
153,2,5,648,1,1115,1,song2,soN2,7.01660968389422
153,22,8,1134,0,1884,1,song2,soN2,7.54115245513631
153,8,7,1116,1,945,1,song2,soN2,6.85118492749374
154,1,9,1410,0,315,1,ruang3,ruaN3,5.75257263882563
154,8,1,63,1,1670,1,ruang3,ruaN3,7.4205789054108
154,22,7,986,0,1582,1,ruang3,ruaN3,7.3664451483276
154,2,10,1553,0,2351,1,ruang3,ruaN3,7.76259604854007
155,1,4,510,0,1391,1,cian3,Ci[n3,7.23777819192344
155,8,3,448,1,1915,1,cian3,Ci[n3,7.55747290161475
155,2,8,1211,0,1258,1,cian3,Ci[n3,7.13727843726039
155,22,6,866,0,994,1,cian3,Ci[n3,6.90173720665657
156,1,5,664,0,609,1,zhi4,Zi4,6.4118182677099
156,22,2,319,0,1767,1,zhi4,Zi4,7.4770384723197
156,8,9,1402,1,1012,1,zhi4,Zi4,6.91968384984741
156,2,6,945,0,941,1,zhi4,Zi4,6.84694313958538
157,1,2,171,0,842,1,miei1,miei1,6.73578001424233
157,2,8,1175,0,469,1,miei1,miei1,6.15060276844628
157,8,7,1068,1,1897,1,miei1,miei1,7.54802896993501
158,2,9,1307,0,1067,1,tuao2,Tuau2,6.97260625130175
158,20,4,542,1,269,1,tuao2,Tuau2,5.59471137960184
158,1,3,368,0,1054,1,tuao2,Tuau2,6.96034772910131
158,8,10,1514,1,1714,1,tuao2,Tuau2,7.44658509915773
158,22,6,887,0,1423,1,tuao2,Tuau2,7.26052259808985
159,22,4,500,0,1050,1,xvou1,xyou1,6.95654544315157
159,8,2,278,1,1907,1,xvou1,xyou1,7.55328660560042
159,2,2,279,0,1266,1,xvou1,xyou1,7.14361760270412
159,1,8,1277,0,477,1,xvou1,xyou1,6.16751649088834
160,8,8,1193,1,659,1,yai1,iai1,6.49072353450251
160,2,9,1333,1,1165,1,yai1,iai1,7.0604763659998
160,1,10,1551,0,816,1,yai1,iai1,6.70441435496411
160,22,5,716,0,2245,1,yai1,iai1,7.71646080017636
161,8,2,208,0,3235,1,ziai1,ciai1,8.081784206935
161,1,7,965,0,731,1,ziai1,ciai1,6.59441345974978
161,20,10,1468,1,890,1,ziai1,ciai1,6.79122146272619
161,2,1,58,0,1376,1,ziai1,ciai1,7.22693601849329
161,22,9,1363,0,950,1,ziai1,ciai1,6.85646198459459
162,22,8,1147,1,2519,1,shve3,Sye3,7.83161727635261
162,2,8,1132,0,747,1,shve3,Sye3,6.61606518513282
162,1,5,697,0,1008,1,shve3,Sye3,6.91572344863131
162,8,4,600,0,1481,1,shve3,Sye3,7.3004728142678
163,2,9,1290,1,1221,1,ke2,Ke2,7.1074254741107
163,22,3,420,0,1523,1,ke2,Ke2,7.32843735289516
163,1,5,677,0,1172,1,ke2,Ke2,7.06646697013696
163,8,3,351,0,2652,1,ke2,Ke2,7.88306935130575
164,2,3,464,0,1064,1,zve4,cye4,6.96979066990159
164,8,6,932,0,719,1,zve4,cye4,6.57786135772105
164,1,3,375,0,831,1,zve4,cye4,6.72262979485545
164,22,10,1529,0,433,1,zve4,cye4,6.07073772800249
165,8,1,96,1,1564,1,dai2,tai2,7.35500192110526
165,2,2,289,0,954,1,dai2,tai2,6.86066367144829
165,22,7,1048,0,2112,1,dai2,tai2,7.65539064482615
165,1,8,1194,1,1950,1,dai2,tai2,7.57558465155779
166,2,6,831,0,1231,1,kiei4,Kiei4,7.11558212618445
166,20,4,505,1,579,1,kiei4,Kiei4,6.361302477573
166,1,2,161,0,822,1,kiei4,Kiei4,6.71174039505618
166,22,4,638,0,1967,1,kiei4,Kiei4,7.58426481838906
166,8,10,1460,0,1522,1,kiei4,Kiei4,7.32778053842163
167,2,7,1041,0,860,1,cing4,CiN4,6.75693238924755
167,22,8,1172,0,1002,1,cing4,CiN4,6.90975328164481
167,1,3,434,0,1218,1,cing4,CiN4,7.10496544826984
167,8,3,444,0,1168,1,cing4,CiN4,7.06304816338817
168,2,9,1348,0,1774,1,due2,tue2,7.48099216286952
168,8,8,1159,0,935,1,due2,tue2,6.84054652928869
168,22,10,1568,0,471,1,due2,tue2,6.15485809401642
168,1,5,726,0,760,1,due2,tue2,6.63331843328038
169,1,5,709,0,1172,1,tiong1,TioN1,7.06646697013696
169,8,8,1237,0,675,1,tiong1,TioN1,6.51471269087253
169,22,8,1242,0,1677,1,tiong1,TioN1,7.42476176182321
169,2,2,203,1,2058,1,tiong1,TioN1,7.62948991639399
170,2,4,587,0,2087,1,rong1,roN1,7.6434829070772
170,1,7,1063,1,957,1,rong1,roN1,6.86380339145295
170,8,1,60,0,2429,1,rong1,roN1,7.79523492900217
170,22,6,948,0,1598,1,rong1,roN1,7.37650812632622
171,22,7,977,0,1014,1,due3,tu^3,6.92165818415113
171,2,9,1402,0,422,1,due3,tu^3,6.04500531403601
171,8,3,375,0,879,1,due3,tu^3,6.77878489768518
171,1,8,1231,0,690,1,due3,tu^3,6.5366915975913
172,8,4,570,1,709,1,mai1,mai1,6.56385552653213
172,1,5,734,0,1253,1,mai1,mai1,7.13329595489607
172,2,4,609,1,1283,1,mai1,mai1,7.15695636461564
172,22,8,1201,0,945,1,mai1,mai1,6.85118492749374
173,20,6,815,1,319,1,chvan3,zy[n3,5.76519110278484
173,1,3,324,0,1064,1,chvan3,zy[n3,6.96979066990159
173,8,6,875,1,1094,1,chvan3,zy[n3,6.99759598298193
173,22,1,120,0,1496,1,chvan3,zy[n3,7.31055015853442
173,2,4,590,0,733,1,chvan3,zy[n3,6.59714570188665
174,22,9,1302,0,546,1,qong1,qoN1,6.30261897574491
174,1,9,1399,0,1923,1,qong1,qoN1,7.56164174558878
174,2,4,528,0,2442,1,qong1,qoN1,7.80057265467065
174,8,5,702,0,715,1,qong1,qoN1,6.57228254269401
175,22,4,498,0,1834,1,qou2,qou2,7.51425465281641
175,2,9,1433,0,1722,1,qou2,qou2,7.45124168498768
175,20,6,818,1,249,1,qou2,qou2,5.51745289646471
175,8,3,419,0,1036,1,qou2,qou2,6.94312242281943
175,1,5,667,0,552,1,qou2,qou2,6.31354804627709
176,2,6,871,0,1695,1,biai1,piai1,7.43543801981455
176,1,8,1169,0,877,1,biai1,piai1,6.77650699237218
176,22,7,1050,0,759,1,biai1,piai1,6.63200177739563
176,8,6,937,1,1411,1,biai1,piai1,7.25205395185281
177,20,6,804,1,247,1,xen1,x^n1,5.50938833662798
177,2,6,934,0,1706,1,xen1,x^n1,7.44190672805162
177,22,10,1545,0,937,1,xen1,x^n1,6.84268328223842
177,8,3,478,0,1517,1,xen1,x^n1,7.32448997934853
178,22,9,1434,0,674,1,rua3,rua3,6.51323011091231
178,8,3,412,0,1578,1,rua3,rua3,7.36391350140582
178,1,10,1459,0,968,1,rua3,rua3,6.87523208727658
178,2,5,649,1,1298,1,rua3,rua3,7.16857989726403
179,22,1,141,0,2530,1,co1,Co1,7.83597458172157
179,8,9,1347,1,481,1,co1,Co1,6.17586727010576
179,2,10,1571,0,1226,1,co1,Co1,7.11151211649616
179,1,8,1166,0,609,1,co1,Co1,6.4118182677099
180,22,1,67,1,3664,1,shuao3,Suau3,8.20631072579402
180,1,6,926,1,1836,1,shuao3,Suau3,7.51534457118044
180,8,3,385,1,1101,1,shuao3,Suau3,7.00397413672268
180,2,7,986,0,1060,1,shuao3,Suau3,6.96602418710611
180,20,7,1090,1,230,1,shuao3,Suau3,5.4380793089232
181,1,4,635,0,1484,1,riu4,riou4,7.30249642372733
181,22,3,341,1,3086,1,riu4,riou4,8.03463103292311
181,2,4,551,0,437,1,riu4,riou4,6.07993319509559
181,20,6,821,1,379,1,riu4,riou4,5.93753620508243
182,8,2,223,1,3087,1,biai2,piai2,8.03495502450216
182,22,6,935,0,1976,1,biai2,piai2,7.58882987830781
182,2,1,115,1,1296,1,biai2,piai2,7.16703787691222
182,1,7,1116,0,800,1,biai2,piai2,6.68461172766793
183,22,3,422,0,1329,1,jeng1,j^N1,7.19218205871325
183,1,8,1251,0,951,1,jeng1,j^N1,6.85751406254539
183,2,9,1281,0,1376,1,jeng1,j^N1,7.22693601849329
184,1,9,1370,1,2423,1,shei3,Sei3,7.79276172081653
184,22,10,1528,0,2152,1,shei3,Sei3,7.67415292128168
184,8,9,1398,0,1471,1,shei3,Sei3,7.29369772060144
184,2,5,800,0,1310,1,shei3,Sei3,7.1777824161952
184,20,3,352,1,281,1,shei3,Sei3,5.63835466933375
185,2,5,747,0,728,1,qei3,qei3,6.59030104819669
185,22,1,116,0,1774,1,qei3,qei3,7.48099216286952
185,8,1,52,1,1804,1,qei3,qei3,7.49776170062257
185,1,7,997,0,1337,1,qei3,qei3,7.19818357710194
186,8,1,42,0,1832,1,no3,no3,7.51316354523408
186,1,10,1530,0,504,1,no3,no3,6.22257626807137
186,2,5,717,0,1441,1,no3,no3,7.27309259599952
186,22,7,961,1,1368,1,no3,no3,7.2211050981825
186,20,1,48,1,1155,1,no3,no3,7.05185562295589
187,8,7,1048,0,444,1,shiang4,SiaN4,6.09582456243222
187,20,1,106,1,465,1,shiang4,SiaN4,6.14203740558736
187,22,8,1136,0,1656,1,shiang4,SiaN4,7.4121603349452
187,1,5,765,0,508,1,shiang4,SiaN4,6.23048144757848
187,2,5,721,0,2848,1,shiang4,SiaN4,7.95437227253187
188,1,5,681,0,774,1,cuai1,Cuai1,6.65157187358973
188,8,9,1337,0,619,1,cuai1,Cuai1,6.4281052726846
188,2,4,547,0,639,1,cuai1,Cuai1,6.45990445437753
188,22,10,1560,0,796,1,cuai1,Cuai1,6.67959918584438
189,2,1,154,0,1710,1,sing4,siN4,7.44424864949671
189,20,8,1152,1,229,1,sing4,siN4,5.43372200355424
189,8,4,569,1,1152,1,sing4,siN4,7.04925484125584
189,1,9,1382,0,1098,1,sing4,siN4,7.00124562206948
189,22,2,250,0,2120,1,sing4,siN4,7.65917136766606
190,8,6,886,0,657,1,nvn1,nyn1,6.48768401848461
190,22,1,29,0,1656,1,nvn1,nyn1,7.4121603349452
190,1,10,1544,0,485,1,nvn1,nyn1,6.18414889093748
190,2,10,1596,0,701,1,nvn1,nyn1,6.55250788703459
191,22,7,1105,0,1881,1,buo4,puo4,7.53955882930103
191,20,9,1420,1,618,1,buo4,puo4,6.42648845745769
191,2,5,710,0,856,1,buo4,puo4,6.75227037614174
191,1,10,1588,0,1175,1,buo4,puo4,7.06902342657826
191,8,2,286,1,1736,1,buo4,puo4,7.4593388952203
192,22,6,952,0,1186,1,chvou3,zyou3,7.07834157955767
192,1,5,661,0,463,1,chvou3,zyou3,6.13772705408623
192,20,10,1532,1,232,1,chvou3,zyou3,5.44673737166631
192,8,2,297,1,1525,1,chvou3,zyou3,7.32974968904151
192,2,6,850,0,825,1,chvou3,zyou3,6.71538338633468
193,2,5,677,1,2222,1,piang3,PiaN3,7.70616297019958
193,8,3,427,1,1058,1,piang3,PiaN3,6.96413561241824
193,22,10,1594,0,262,1,piang3,PiaN3,5.5683445037611
193,1,4,534,0,1028,1,piang3,PiaN3,6.93537044601511
194,22,7,1095,1,1886,1,xong1,xoN1,7.5422134631934
194,8,10,1580,0,461,1,xong1,xoN1,6.13339804299665
194,2,8,1126,0,2618,1,xong1,xoN1,7.87016594646984
195,2,3,404,0,971,1,sv3,sy3,6.87832646829133
195,22,1,151,0,2459,1,sv3,sy3,7.80751004221619
195,1,2,302,0,752,1,sv3,sy3,6.62273632394984
195,20,10,1447,1,490,1,sv3,sy3,6.19440539110467
195,8,3,381,0,1159,1,sv3,sy3,7.05531284333975
196,2,10,1544,0,1103,1,eng2,^N2,7.0057890192535
196,8,6,824,0,1159,1,eng2,^N2,7.05531284333975
196,22,10,1516,0,1194,1,eng2,^N2,7.08506429395255
196,1,3,372,0,1753,1,eng2,^N2,7.46908388492123
197,1,9,1427,0,374,1,zhiei4,Ziei4,5.92425579741453
197,20,8,1188,1,255,1,zhiei4,Ziei4,5.54126354515843
197,8,2,232,0,868,1,zhiei4,Ziei4,6.76619171466035
197,22,2,292,1,3391,1,zhiei4,Ziei4,8.12888014212564
197,2,6,925,0,862,1,zhiei4,Ziei4,6.75925527066369
198,8,2,185,1,1859,1,men3,m^n3,7.52779398772144
198,1,10,1441,0,271,1,men3,m^n3,5.6021188208797
198,22,2,184,0,3794,1,men3,m^n3,8.24117615049496
198,2,2,265,1,2683,1,men3,m^n3,7.89469085042562
199,1,1,4,0,3404,1,zvan2,cy[n2,8.13270648969326
199,8,2,304,1,1943,1,zvan2,cy[n2,7.57198844937744
199,22,4,547,0,1634,1,zvan2,cy[n2,7.39878627541995
199,2,7,1031,0,922,1,zvan2,cy[n2,6.82654522355659
200,8,9,1400,0,636,1,nvang4,nyaN4,6.45519856334012
200,22,1,125,0,2793,1,nvang4,nyaN4,7.93487156594518
200,2,5,698,0,866,1,nvang4,nyaN4,6.76388490856244
200,1,6,936,0,452,1,nvang4,nyaN4,6.11368217983223
201,2,1,95,0,2102,1,zhuo4,Zuo4,7.6506445514369
201,8,1,105,0,3478,1,zhuo4,Zuo4,8.15421269491423
201,1,7,1108,0,442,1,zhuo4,Zuo4,6.0913098820777
201,22,1,92,0,3233,1,zhuo4,Zuo4,8.08116577772543
202,2,7,1119,0,1336,1,zhe1,Ze1,7.19743535409659
202,1,10,1580,0,314,1,zhe1,Ze1,5.74939298590825
202,8,6,953,0,709,1,zhe1,Ze1,6.56385552653213
202,22,5,678,1,1455,1,zhe1,Ze1,7.28276117960559
